Gene,Betweenness Centrality
Leo1,5.005635870025613e-05
Aldh6a1,4.98850864367398e-05
Gnaq,4.937513913744356e-05
Hsf1,4.876641481046475e-05
Map2k6,4.8589426861618174e-05
Rps19,4.8220771426151706e-05
Kng2,4.800194304966074e-05
Kng1,4.800194304966074e-05
Gata1,4.7723099006356475e-05
Pgr,4.757783347761114e-05
Supt5,4.739716899036808e-05
Orc3,4.730950025357267e-05
Orc5,4.730950025357267e-05
Orc2,4.730950025357267e-05
Creb3l4,4.7145752012755795e-05
Mrm3,4.69611663085136e-05
Itga4,4.683362350468332e-05
Prf1,4.6585483909640354e-05
Bcl10,4.64868692898462e-05
Malt1,4.64868692898462e-05
Tsc2,4.646327692426582e-05
Il1rl1,4.6399122140343284e-05
Il13ra2,4.6313504447835664e-05
Actn4,4.598053748281889e-05
Mllt1,4.5526677275323685e-05
Mllt3,4.5526677275323685e-05
Cpeb1,4.534662560176533e-05
Ptgs1,4.496581479011145e-05
Cd22,4.4850667359102454e-05
Rps20,4.438727875243339e-05
Ap2b1,4.424737730432916e-05
Ap4b1,4.424737730432916e-05
Ap1b1,4.424737730432916e-05
Ap1s1,4.424737730432916e-05
Cebpb,4.341197079157214e-05
Rrp7a,4.3291123389397837e-05
Ccna1,4.286568389521552e-05
Bub1,4.278042816621919e-05
Pbk,4.278042816621919e-05
Kif2c,4.278042816621919e-05
Dlgap5,4.278042816621919e-05
Ncapg,4.278042816621919e-05
Rps10,4.265069267546634e-05
Rpsa,4.265069267546634e-05
Rtf1,4.2628608067077876e-05
Ssrp1,4.2628608067077876e-05
Supt16,4.2628608067077876e-05
Chordc1,4.262269700745115e-05
Wnt6,4.248509051848158e-05
Wnt10a,4.248509051848158e-05
Gli2,4.2412525239814336e-05
Gli3,4.2412525239814336e-05
Sufu,4.2412525239814336e-05
Blm,4.2233477306403156e-05
Igfbp3,4.200716065829106e-05
Mrps10,4.195512066461539e-05
Mrps5,4.195512066461539e-05
Slx4,4.171744508378506e-05
Entpd4,4.151327594350152e-05
Rbm28,4.1319340526461706e-05
Pms2,4.0968598290559664e-05
Rgs14,4.05462949292808e-05
Fgf1,4.026943642058103e-05
Krit1,4.021934558317265e-05
Cyp4a14,4.009211631977883e-05
Tsr1,3.95783442113637e-05
Irak1,3.942671907777835e-05
Mlh3,3.891480492961155e-05
Mlh1,3.891480492961155e-05
Gpc3,3.8856800858235795e-05
Fermt3,3.879684800225924e-05
Ephb3,3.876099965469365e-05
Acaa1a,3.862722136233512e-05
Acaa1b,3.862722136233512e-05
Aoc1,3.8555475918644066e-05
Aoc1l2,3.8555475918644066e-05
Aoc1l3,3.8555475918644066e-05
Aoc1l1,3.8555475918644066e-05
Sap30,3.836093345263692e-05
Rbbp7,3.836093345263692e-05
Sap18b,3.836093345263692e-05
Nelfe,3.813329486129901e-05
Trp53bp1,3.799334746441614e-05
Inhbb,3.763810484768009e-05
Inhba,3.763810484768009e-05
Inhbe,3.763810484768009e-05
Inhbc,3.763810484768009e-05
Nol10,3.752211171604278e-05
Kat8,3.711350855385136e-05
Col1a2,3.7003621077266864e-05
F11r,3.688804750123599e-05
Strada,3.660530321063237e-05
Dcaf13,3.646897358235064e-05
Card9,3.622612920678721e-05
Ap2a1,3.594868882929644e-05
Mmp3,3.59084961992351e-05
Bambi,3.579570790953763e-05
Acvr1c,3.579570790953763e-05
Alk,3.579570790953763e-05
Ogdh,3.5725218180311404e-05
Prkab1,3.518110419219514e-05
Prkag2,3.518110419219514e-05
Prkag3,3.518110419219514e-05
Prkag1,3.518110419219514e-05
Prkab2,3.518110419219514e-05
Itga3,3.5095205682150967e-05
Gstm7,3.493077510158314e-05
Nck1,3.4446192269112925e-05
Cenps,3.411932064403038e-05
Lama1,3.405928821462403e-05
Nelfb,3.404096401577575e-05
Pomc,3.3988431140669356e-05
Nts,3.3988431140669356e-05
Tac1,3.3988431140669356e-05
Topbp1,3.3672380170606617e-05
Il12rb2,3.3391968352746336e-05
Prkci,3.331825792541062e-05
Cxcr1,3.314774640303993e-05
Bglap,3.305362516604703e-05
Rpl19,3.282993932227112e-05
Rpl32,3.282993932227112e-05
Rpl21,3.282993932227112e-05
Rpl30,3.282993932227112e-05
Rpl15,3.282993932227112e-05
Rpl18,3.282993932227112e-05
Rpl34,3.282993932227112e-05
Rpl31,3.282993932227112e-05
Rpl38,3.282993932227112e-05
Rpl35a,3.282993932227112e-05
Asl,3.2712547012696533e-05
Fh1,3.2712547012696533e-05
Idh3a,3.2712547012696533e-05
Ran,3.242672035889406e-05
Kpna2,3.242672035889406e-05
Psen2,3.2272887802186414e-05
Heatr1,3.219521227100149e-05
Entpd6,3.216162951014233e-05
Entpd1,3.216162951014233e-05
Entpd5,3.216162951014233e-05
Entpd8,3.216162951014233e-05
Entpd3,3.216162951014233e-05
Bag1,3.2155373189562524e-05
Rad21,3.208721143470741e-05
Smc3,3.208721143470741e-05
Smc1a,3.208721143470741e-05
Nipbl,3.208721143470741e-05
Stag2,3.208721143470741e-05
Stag1,3.208721143470741e-05
Asf1a,3.2010263682160864e-05
Slc9a3,3.1921394919486186e-05
Egr1,3.166057039214688e-05
Map2k3,3.146383505982481e-05
Foxa1,3.089833989012629e-05
L1cam,3.07434163642486e-05
Mapkapk5,3.071891413335615e-05
Esf1,3.0582912007036765e-05
Fga,3.0381175813522994e-05
Gtpbp4,3.0237015134540423e-05
Fgf3,3.0164149137329356e-05
Fgf5,3.0164149137329356e-05
Msh5,3.00149312662055e-05
Flt4,2.988102771002637e-05
Podxl,2.971987103775589e-05
Mtr,2.9648305845931515e-05
Arpc2,2.9630370112155146e-05
Umps,2.960047779047374e-05
Sos2,2.957626115089182e-05
Itga6,2.9520505480097732e-05
Klrk1,2.9462632411916966e-05
H4c11,2.9359266707083794e-05
Hif1a,2.9350885269418022e-05
Ugt2b5,2.929982429035275e-05
Cyp3a25,2.929982429035275e-05
Gab1,2.8733110918294163e-05
Dpy30,2.8723128762929256e-05
Rassf5,2.8567637112591104e-05
Prkrip1,2.8238773569188608e-05
Tab3,2.8067349549114823e-05
Tab2,2.8067349549114823e-05
Pik3c2a,2.783534244486112e-05
Ripk2,2.7806664822464683e-05
Irak2,2.7806664822464683e-05
Pa2g4,2.7761427080822094e-05
Erbb3,2.7610483086215e-05
Cd34,2.7557337489668807e-05
Hspa4,2.7422269647227594e-05
Nifk,2.735406187465737e-05
Pes1,2.735406187465737e-05
Gnl2,2.735406187465737e-05
Tomm22,2.7289197050536738e-05
Tomm70a,2.7289197050536738e-05
Ntrk2,2.7281096114732274e-05
Dna2,2.7272138269563417e-05
Diaph1,2.7166488583875866e-05
Acadm,2.6904663420349223e-05
Pdcd1,2.6805824537094948e-05
Wdr12,2.678398398435823e-05
Csf1,2.6606295488495077e-05
Git1,2.6570033670824864e-05
Shc3,2.6135809105479996e-05
Shc2,2.6135809105479996e-05
Shc4,2.6135809105479996e-05
Selplg,2.5754854996551885e-05
Irs4,2.5459757057356604e-05
Irs3,2.5459757057356604e-05
Fbl,2.5279761286586396e-05
Cyp4f14,2.5226035845446154e-05
Nck2,2.4859281220461127e-05
Dhh,2.436423431451858e-05
Ago1,2.4239383869881028e-05
Dicer1,2.4239383869881028e-05
Krt8,2.41962614983984e-05
Krt18,2.41962614983984e-05
Tln1,2.4162304681302323e-05
Tln2,2.4162304681302323e-05
Fcgr3,2.3913212543727247e-05
Rnaseh2a,2.3802220183559675e-05
Dnttip2,2.3792395973135014e-05
Nrp2,2.374912428170682e-05
COX2,2.32663805920922e-05
Efna3,2.30987458126692e-05
Efna4,2.30987458126692e-05
Slf1,2.2995913550668794e-05
Lpar2,2.2722917610004782e-05
Itga5,2.244784361586199e-05
Aox2,2.2299500119819724e-05
Aox3,2.2299500119819724e-05
Aldh3a2,2.2299500119819724e-05
Aox4,2.2299500119819724e-05
Aldh2,2.2299500119819724e-05
Aldh1b1,2.2299500119819724e-05
Rasl2-9,2.2178921434983646e-05
Nup50,2.2178921434983646e-05
1700009N14Rik,2.2178921434983646e-05
Xiap,2.2167113320304048e-05
Rasgrf1,2.2160510311066544e-05
Cdk9,2.167435732340836e-05
Fmod,2.166716415036037e-05
Itga11,2.1408494619969988e-05
Epo,2.1218059159607574e-05
Aff1,2.1061154954144856e-05
Fgfr2,2.091058617002155e-05
Il12b,2.0889042812540933e-05
Faap100,2.0774635124086103e-05
Il7,2.0745120220807747e-05
Cacna1c,2.031513456451607e-05
Prpf8,2.0305095238181083e-05
Snrnp200,2.0305095238181083e-05
Flt3,2.027130662413499e-05
Pycard,2.023184407266076e-05
Ap1g1,2.0152634548329916e-05
Kmt2c,1.9623949123350922e-05
Xbp1,1.9586852937363864e-05
Itga8,1.952360734449214e-05
Stat5b,1.949454643675339e-05
Sdc4,1.9370515767944625e-05
Pnp2,1.926600904326829e-05
Pnp,1.926600904326829e-05
Flnb,1.9029529281118706e-05
Flnc,1.9029529281118706e-05
Supt3,1.8628484116575812e-05
Tada3,1.8628484116575812e-05
Ikzf1,1.8559044504732947e-05
Mapk8ip2,1.8425801560516235e-05
Mapk8ip3,1.8425801560516235e-05
Itgb8,1.8162669003360434e-05
Ahsa1,1.7715737309929e-05
Anxa1,1.767282336124829e-05
Klk1b5,1.7561819298079416e-05
Klk1b9,1.7561819298079416e-05
Klk1b8,1.7561819298079416e-05
Gng12,1.7439040884326754e-05
Gng14,1.7439040884326754e-05
Pak2,1.7279522205408474e-05
Sf3a2,1.7018451276373728e-05
Bop1,1.672411922369242e-05
Ddit3,1.6603889280958872e-05
Lama5,1.6575763967352107e-05
Mmp7,1.6575763967352107e-05
Lama4,1.6575763967352107e-05
Lamc1,1.6575763967352107e-05
Lama2,1.6575763967352107e-05
Serpinb2,1.6399438026349052e-05
Itga10,1.6328178946847524e-05
Ncf4,1.6326913527320307e-05
Snrpa1,1.6155092538537726e-05
Srrm2,1.6155092538537726e-05
Sf3b4,1.6155092538537726e-05
Snrpb2,1.6155092538537726e-05
Ccr6,1.605328708966824e-05
Hk1,1.5978827127130325e-05
Gck,1.5978827127130325e-05
G6pc3,1.5978827127130325e-05
G6pc1,1.5978827127130325e-05
Hk3,1.5978827127130325e-05
Hkdc1,1.5978827127130325e-05
Mrpl58,1.59266923684636e-05
Lamc2,1.5763230795981262e-05
Cbx1,1.5345521987599493e-05
Acadsb,1.5305003216913406e-05
Rps5,1.5129896454797981e-05
Srrm1,1.4967472231708607e-05
Alyref,1.4967472231708607e-05
Abl1,1.4812089610290335e-05
Paip1,1.4759008146747525e-05
Eif4b,1.4759008146747525e-05
Grap,1.4671531142719983e-05
Plb1,1.4651596629208133e-05
Selenoi,1.4651596629208133e-05
Pld3,1.4651596629208133e-05
Plaat3,1.4651596629208133e-05
Pld4,1.4651596629208133e-05
Mrps14,1.4599052405249404e-05
Mrps15,1.4599052405249404e-05
Mrps11,1.4599052405249404e-05
Mrps2,1.4599052405249404e-05
Mrpl22,1.4599052405249404e-05
Itgal,1.4555051672330857e-05
Rfc4,1.4551517542849258e-05
Adcy8,1.442887977889644e-05
Ptger4,1.442887977889644e-05
Adcy6,1.442887977889644e-05
Adcy5,1.442887977889644e-05
Gnao1,1.442887977889644e-05
Kcnj3,1.442887977889644e-05
Adrb1,1.442887977889644e-05
Kcnj5,1.442887977889644e-05
Kcnj6,1.442887977889644e-05
Kcnj9,1.442887977889644e-05
Rpl3l,1.4375854325037923e-05
Rpl7l1,1.4375854325037923e-05
Rpl18a,1.4375854325037923e-05
Rpl26,1.4375854325037923e-05
Rpl3,1.4375854325037923e-05
Rpl7,1.4375854325037923e-05
Nbn,1.423445055285728e-05
Tipin,1.4061763813394855e-05
Gins4,1.4061763813394855e-05
Itgb6,1.4055697835670166e-05
Dot1l,1.3790159916094039e-05
Pms1,1.372548160523073e-05
Tomt,1.3714235506779344e-05
Fgf21,1.363912408646656e-05
Rps14,1.3605963843064937e-05
Tcerg1,1.355730109728368e-05
Trmt6,1.3495619397611496e-05
Atr,1.3397934430311711e-05
Utp14b,1.3223189008653343e-05
Mstn,1.3148946976174272e-05
Marveld2,1.3111185706694678e-05
Xirp2,1.2710333656312479e-05
Eps15,1.2623905881772462e-05
Dab2,1.2623905881772462e-05
Epn2,1.2623905881772462e-05
Picalm,1.2623905881772462e-05
Epn1,1.2623905881772462e-05
Clta,1.2623905881772462e-05
Cltb,1.2623905881772462e-05
Mak16,1.2569084366629815e-05
Msh2,1.2440293797141302e-05
Efna1,1.2407233697937317e-05
Col12a1,1.2385541635951352e-05
Wrap53,1.2335512404292489e-05
Cblb,1.2226255713251329e-05
Ercc5,1.2182176956449115e-05
Selp,1.2129121286877108e-05
Sele,1.2129121286877108e-05
Rev3l,1.2077348223733619e-05
Gna13,1.2017461274685927e-05
Saa4,1.1960970008027447e-05
Rcc1,1.1885188270314919e-05
Fancd2,1.185432671497383e-05
Fanci,1.185432671497383e-05
Exosc5,1.175078848157545e-05
Exosc9,1.175078848157545e-05
Pip5k1c,1.1713803086248752e-05
Pip4k2b,1.1713803086248752e-05
Pip5k1b,1.1713803086248752e-05
Pip5k1a,1.1713803086248752e-05
Pip4k2c,1.1713803086248752e-05
Gm28635,1.1586903115857303e-05
Mdk,1.152318165640064e-05
Zhx2,1.152318165640064e-05
Brd9,1.1423151198224426e-05
Bicra,1.1423151198224426e-05
Rpa2,1.1393414795607917e-05
Insr,1.1334111550755483e-05
Klrb1c,1.1216659173086382e-05
Cd27,1.1216659173086382e-05
Grb7,1.1205277772953146e-05
Nmnat2,1.1119836342547888e-05
Nmnat3,1.1119836342547888e-05
Nampt,1.1119836342547888e-05
Naprt,1.1119836342547888e-05
Nudt12,1.1119836342547888e-05
Nmnat1,1.1119836342547888e-05
Kars1,1.097151846172967e-05
Lars1,1.097151846172967e-05
Mars1,1.097151846172967e-05
Iars1,1.097151846172967e-05
Sdad1,1.0832315132771819e-05
Dlg3,1.078432732438447e-05
Slx1b,1.0684617136163939e-05
Napsa,1.0505255925817307e-05
Il3ra,1.0428529705785829e-05
Pdgfc,1.0382346016109774e-05
Rad50,1.0371695871955649e-05
Smc6,1.0371695871955649e-05
Yy1,1.0178140474537896e-05
Dlg1,9.943401903154772e-06
Aldh7a1,9.924243312104189e-06
Aldh9a1,9.924243312104189e-06
Eif3i,9.905723225484435e-06
Psmd14,9.844327344661474e-06
Kpna4,9.831570429746776e-06
Ndufb4,9.82764584518617e-06
Ndufa8,9.82764584518617e-06
Ndufb5,9.82764584518617e-06
Ndufa9,9.82764584518617e-06
Ndufb6,9.82764584518617e-06
Ndufb9,9.82764584518617e-06
Ndufa12,9.82764584518617e-06
Uqcr10,9.82764584518617e-06
Ndufb8,9.82764584518617e-06
Ctnna1,9.826866099661384e-06
Xab2,9.822733923797475e-06
Rbm22,9.822733923797475e-06
Frs2,9.630448237118185e-06
Itk,9.574481992300347e-06
Wbp11,9.508736654263022e-06
Pqbp1,9.508736654263022e-06
Mrps7,9.117015704695298e-06
Yars1,9.100911053653506e-06
Cmpk2,8.826370993619326e-06
Uprt,8.826370993619326e-06
Cmpk1,8.826370993619326e-06
Upp1,8.826370993619326e-06
Cda,8.826370993619326e-06
Rpf1,8.76425678964891e-06
Cd3d,8.694064597782517e-06
Snai2,8.630908816000886e-06
Lsg1,8.585851260641092e-06
Rpl6,8.585547443006181e-06
Rpl27,8.585547443006181e-06
Rpl14,8.585547443006181e-06
Rpl4,8.585547443006181e-06
Ddx10,8.524452014782595e-06
Snrpn,8.4164124552378e-06
Ccne1,8.40514623389625e-06
Plat,8.300542924379067e-06
Plau,8.300542924379067e-06
Sf3b2,8.145822069666027e-06
Bud13,8.145822069666027e-06
Sf3a3,8.145822069666027e-06
Phf5a,8.145822069666027e-06
Rbmx2,8.145822069666027e-06
Sf3b3,8.145822069666027e-06
Snip1,8.145822069666027e-06
Exosc1,8.133916556063222e-06
Exosc3,8.133916556063222e-06
Exosc2,8.133916556063222e-06
Exosc4,8.133916556063222e-06
Exosc7,8.133916556063222e-06
Exosc8,8.133916556063222e-06
S1pr3,7.997129611647962e-06
Gnb5,7.997129611647962e-06
S1pr2,7.997129611647962e-06
Grm1,7.997129611647962e-06
S1pr5,7.997129611647962e-06
Crhr1,7.997129611647962e-06
Gnb1,7.997129611647962e-06
Gnb2,7.997129611647962e-06
S1pr4,7.997129611647962e-06
Lpar1,7.997129611647962e-06
Aqr,7.900125004904029e-06
Isy1,7.900125004904029e-06
Hspg2,7.777256812621738e-06
Nop2,7.71903120099447e-06
Nop53,7.711277130169969e-06
Yme1l1,7.655989189793135e-06
Rras2,7.573230486079118e-06
Mras,7.573230486079118e-06
Rsl24d1,7.504295271835457e-06
Gm20509,7.504295271835457e-06
Vars1,7.472469416221174e-06
Rps29,7.382785451577314e-06
Taldo1,7.367468182981511e-06
Tktl2,7.367468182981511e-06
Gpi1,7.367468182981511e-06
Glyctk,7.367468182981511e-06
G6pd2,7.367468182981511e-06
Aldoa,7.367468182981511e-06
H6pd,7.367468182981511e-06
Tktl1,7.367468182981511e-06
Tkt,7.367468182981511e-06
Ap1s3,7.344891600891534e-06
Ap1m2,7.344891600891534e-06
Cd69,7.314301872394059e-06
Plxnb2,7.298204224911457e-06
Itih1,7.287847195587181e-06
Stat2,7.159757447087265e-06
Spta1,7.021629821694432e-06
Rassf1,7.007160271697187e-06
Rbm19,6.973943993463602e-06
Pard6a,6.889830991350227e-06
Ubap1,6.828334559731188e-06
Vps37b,6.828334559731188e-06
Vps28,6.828334559731188e-06
Chmp3,6.828334559731188e-06
Chmp1b,6.828334559731188e-06
Chmp1b2,6.828334559731188e-06
Chmp6,6.828334559731188e-06
Vps36,6.828334559731188e-06
Chmp4c,6.828334559731188e-06
Stam,6.828334559731188e-06
Vps25,6.828334559731188e-06
Chmp4b,6.828334559731188e-06
Klf6,6.690632220099265e-06
Cxcl5,6.595888409675385e-06
Ccr2,6.595888409675385e-06
Ccr3,6.595888409675385e-06
Ccr1,6.595888409675385e-06
Ccr8,6.595888409675385e-06
Ddx49,6.556762261369947e-06
Gna11,6.549221446602259e-06
Tnnt3,6.53127055709986e-06
Tpm1,6.53127055709986e-06
Tnnt1,6.53127055709986e-06
Ell,6.491519165706086e-06
Aff4,6.491519165706086e-06
Rps18,6.409752410432372e-06
Dhtkd1,6.334749346291572e-06
Plxna2,6.27667343085737e-06
Plxna4,6.27667343085737e-06
Irak3,6.131269499795681e-06
Hadha,6.068250688598241e-06
Trappc6a,6.040834070260422e-06
Cd52,5.971571482548647e-06
Nsun2,5.949907411858949e-06
Ccl27b,5.850181070355042e-06
Ccl7,5.850181070355042e-06
Ccl6,5.850181070355042e-06
Cdk12,5.812156411053373e-06
Cdk13,5.812156411053373e-06
Bmpr2,5.752090079829682e-06
Dhx16,5.652870588336447e-06
Dhx38,5.652870588336447e-06
Cwc27,5.652870588336447e-06
Il23r,5.640965637063461e-06
Il6ra,5.640965637063461e-06
Ccl9,5.464748139889047e-06
Supt4a,5.416428452442188e-06
Tpi1,5.343917310967256e-06
Lcp2,5.267960078974466e-06
Ccl17,5.121000822230857e-06
Ccr9,5.121000822230857e-06
Apof,5.094991790653845e-06
Ivd,5.0170507610967195e-06
Spr,4.969495432872959e-06
Pcbd1,4.969495432872959e-06
Qdpr,4.969495432872959e-06
Pcbd2,4.969495432872959e-06
Rad18,4.941211863292625e-06
Thpo,4.9026234611275705e-06
Nop9,4.898630677003898e-06
Rrp12,4.856243492248087e-06
Tgfa,4.850583941476043e-06
Ddx52,4.810139870040983e-06
Ddx47,4.810139870040983e-06
Vps37d,4.808946157265211e-06
Mvb12a,4.808946157265211e-06
Vps37c,4.808946157265211e-06
Vps37a,4.808946157265211e-06
Apc,4.7543505277979105e-06
Abt1,4.6900669657758116e-06
Prpf38a,4.674916063878367e-06
Msh3,4.57194359590324e-06
Rpl37,4.5718679142135324e-06
Rpl27a,4.5718679142135324e-06
Rpl7a,4.5718679142135324e-06
Hsd3b5,4.566630805748557e-06
Calb2,4.53464049426184e-06
Eaf1,4.471581698876008e-06
Sart1,4.417199633010947e-06
Lsm6,4.417199633010947e-06
Lsm7,4.417199633010947e-06
Lsm3,4.417199633010947e-06
Lsm5,4.417199633010947e-06
Ccl26,4.393149110314481e-06
Ccl22,4.393149110314481e-06
Rpl28,4.381746740587868e-06
Rpl24,4.381746740587868e-06
Rpl29,4.381746740587868e-06
Rpl37a,4.381746740587868e-06
Afg3l1,4.275805227320798e-06
Col5a3,4.269767798773352e-06
Rad51d,4.215096253572682e-06
Xrcc3,4.215096253572682e-06
Gata6,4.205301407956069e-06
Rrs1,4.087076534836021e-06
Nedd8,4.086521343921883e-06
Uba3,4.086521343921883e-06
Trappc10,3.908774986639097e-06
Cwc22,3.894961147589155e-06
Cldn5,3.837738686070968e-06
Pola2,3.810006562853187e-06
Clspn,3.810006562853187e-06
Timeless,3.810006562853187e-06
Prim1,3.810006562853187e-06
Prim2,3.810006562853187e-06
Trappc4,3.7174363509294905e-06
Ndufa13,3.700357338207048e-06
Ndufs5,3.700357338207048e-06
Ndufs7,3.700357338207048e-06
Ndufa3,3.700357338207048e-06
Ndufv3,3.700357338207048e-06
Ndufb10,3.700357338207048e-06
Ndufc2,3.700357338207048e-06
Ndufv1,3.700357338207048e-06
ND4,3.700357338207048e-06
Fcgr4,3.5376278155641722e-06
Rrm1,3.3846561829287035e-06
Mcm9,3.3846561829287035e-06
Gins2,3.3846561829287035e-06
Mcm10,3.3846561829287035e-06
Wdhd1,3.3846561829287035e-06
Mcm8,3.3846561829287035e-06
Cyp2j5,3.3377727065627585e-06
Alox12b,3.3377727065627585e-06
Cyp2u1,3.3377727065627585e-06
Cyp4a12b,3.3377727065627585e-06
Cyp4a12a,3.3377727065627585e-06
Sdf2,3.159115867552093e-06
Tbcb,3.116086352985014e-06
Cebpz,3.052301092558981e-06
Itga7,2.948240968312775e-06
Senp8,2.849042396738723e-06
Sema5a,2.840458862958324e-06
Il9,2.7246559506833803e-06
Cxcl10,2.6577638088049526e-06
Lsm10,2.5727761276622058e-06
Mrps9,2.5711326157873693e-06
Mrpl36,2.5711326157873693e-06
Mrpl27,2.5711326157873693e-06
Mrpl46,2.5711326157873693e-06
Mrpl41,2.5711326157873693e-06
Mrps35,2.5711326157873693e-06
Mrpl32,2.5711326157873693e-06
Mrpl16,2.5711326157873693e-06
Mrpl33,2.5711326157873693e-06
Mrpl34,2.5711326157873693e-06
Mrps16,2.5711326157873693e-06
Mrpl30,2.5711326157873693e-06
Mrpl19,2.5711326157873693e-06
Dap3,2.5711326157873693e-06
Pold3,2.5340432245970467e-06
Rfc1,2.5340432245970467e-06
Pold2,2.5340432245970467e-06
Grap2,2.513833623393942e-06
Pdgfrb,2.4884702778218206e-06
Pdgfra,2.4884702778218206e-06
Ndufaf3,2.380959105287778e-06
Ndufaf4,2.380959105287778e-06
Ndufaf1,2.380959105287778e-06
Rpa3,2.304931550882676e-06
Nvl,2.2838770276877823e-06
Tcea1,2.1598814898126145e-06
Grpel2,2.086301190256452e-06
Grpel1,2.086301190256452e-06
Aldoc,2.0235508720142506e-06
Mrpl23,2.000036002393707e-06
Ccdc65,1.968054538727377e-06
Tdp1,1.9389244603819437e-06
Sh3gl2,1.934853821338205e-06
Wdr31,1.9246982023835115e-06
Eif5b,1.9246982023835115e-06
Gm7073,1.9246982023835115e-06
Ugt2b1,1.8855249747992346e-06
Fbn1,1.8698797191280793e-06
Tgfb2,1.8604529104815243e-06
Acad9,1.8146854844346412e-06
Ndufaf5,1.8146854844346412e-06
Mrpl1,1.8140008802278077e-06
Ppp1r26,1.8140008802278077e-06
Mrpl44,1.793035068534396e-06
Inpp5d,1.730339056496988e-06
Rmnd5b,1.5853772673081649e-06
Naa20,1.530709085676849e-06
Cpa3,1.530709085676849e-06
Il16,1.4781766129244293e-06
Ntrk1,1.4459497287063223e-06
Klb,1.3497716266802252e-06
Fgfr3,1.3497716266802252e-06
Elmo1,1.3302362357633908e-06
Gsto1,1.328030305936015e-06
Cox7a2l,1.3193982329192677e-06
Epha4,1.283976397878806e-06
Ephb1,1.283976397878806e-06
Epha8,1.283976397878806e-06
Ephb6,1.283976397878806e-06
Epha1,1.283976397878806e-06
Epha10,1.283976397878806e-06
Ephb4,1.283976397878806e-06
Epha5,1.283976397878806e-06
Epha7,1.283976397878806e-06
Epha6,1.283976397878806e-06
Epha3,1.283976397878806e-06
Atrip,1.2759633382561457e-06
Rfc2,1.2759633382561457e-06
Gstt2,1.2710625896805246e-06
Il2ra,1.222939414577731e-06
Icos,1.222939414577731e-06
Il2rb,1.222939414577731e-06
Uqcrq,1.1865657041183454e-06
Uqcrfs1,1.1865657041183454e-06
Ndufs4,1.1865657041183454e-06
Cox5b,1.1865657041183454e-06
Ndufa2,1.1865657041183454e-06
Ndufa6,1.1865657041183454e-06
Ndufv2,1.1865657041183454e-06
Uqcrh,1.1865657041183454e-06
Cox5b-ps,1.1865657041183454e-06
Uqcrb,1.1865657041183454e-06
Ndufa5,1.1865657041183454e-06
Gm20538,1.1865657041183454e-06
Ndufs6,1.1865657041183454e-06
Ctdp1,1.1685142006028083e-06
Tuba3b,1.1336712750579296e-06
Tubal3,1.1336712750579296e-06
Tuba4a,1.1336712750579296e-06
Tuba8,1.1336712750579296e-06
Tuba1a,1.1336712750579296e-06
Tuba1c,1.1336712750579296e-06
Tuba1b,1.1336712750579296e-06
Tcerg1l,1.049926890694567e-06
Mars2,1.0437585677348998e-06
Yars2,1.0437585677348998e-06
Iars2,1.0437585677348998e-06
Wars1,1.0437585677348998e-06
Aars1,1.0437585677348998e-06
Nars2,1.0437585677348998e-06
Nars1,1.0437585677348998e-06
Bmpr1b,1.0017108278793452e-06
Ap2s1,9.537968741413433e-07
Cxcl1,9.196426907246742e-07
Rxrg,8.653255140069301e-07
Rxrb,8.653255140069301e-07
Gsto2,8.487541690252002e-07
Mrps18a,7.780975472529894e-07
Mrpl9,7.780975472529894e-07
Mrps18c,7.780975472529894e-07
Mrpl12,7.780975472529894e-07
Rmnd5a,7.653545428384245e-07
Eif3j1,7.635530358218778e-07
Eif3d,7.635530358218778e-07
Eif3f,7.635530358218778e-07
Eif3c,7.635530358218778e-07
Eif3e,7.635530358218778e-07
Eif3l,7.635530358218778e-07
Eif3m,7.635530358218778e-07
Eif3k,7.635530358218778e-07
Eif3b,7.635530358218778e-07
Eif3a,7.635530358218778e-07
Cxcl13,7.278517119163735e-07
Tek,7.000671359975502e-07
Flt1,7.000671359975502e-07
Mrpl45,6.340810055937489e-07
Rps27l,6.111791906811523e-07
Hoxc6,6.013499979444764e-07
Bud31,5.776584372329351e-07
Wdr25,5.776584372329351e-07
Plrg1,5.776584372329351e-07
Hibch,5.710966133936584e-07
Csl,5.630318732621025e-07
Acly,5.630318732621025e-07
Krt14,5.466818163131604e-07
Slc30a4,5.466818163131604e-07
Eaf2,5.293068040027961e-07
Ak3,5.252754397402349e-07
Nt5c1a,5.252754397402349e-07
Nudt16,5.252754397402349e-07
Dck,5.252754397402349e-07
Nudt16l2,5.252754397402349e-07
Hprt1,5.252754397402349e-07
Adk,5.252754397402349e-07
Impdh1,5.252754397402349e-07
Impdh2,5.252754397402349e-07
Nt5c2,5.252754397402349e-07
Nt5c3,5.252754397402349e-07
Itpa,5.252754397402349e-07
Gstk1,5.209668031773613e-07
Ccl20,5.163541328547049e-07
Cxcl2,5.163541328547049e-07
Fars2,5.105339249292377e-07
Col4a1,4.373471314406999e-07
Hoxc9,4.3734545305052827e-07
Sema4f,4.0422776411473665e-07
Sgsh,3.8267727141921226e-07
Med17,3.801174714002616e-07
Med7,3.801174714002616e-07
Med6,3.801174714002616e-07
Il22,3.567536537897693e-07
Acot13,3.280090897878962e-07
Upk1a,3.280090897878962e-07
Man1a,3.280090897878962e-07
Htr3a,3.280090897878962e-07
