gene,TBI Acute vs AControl Log2 fold change,Acute pval,Acute padj,Acute-log10(p_value),Acute-log10(padj),np_score
Pnpla2,0.5161164489780873,0.0035111609046798,0.0592667039452594,2.4545492678250667,1.2271892249153546,0.0112238643643976
Crcp,0.0427497878098675,0.8414931354363777,0.9699054980088534,0.0749494224739704,0.013270578818963093,0.0100851511171718
Asl,-0.0369172697550513,0.8948529954705664,0.9802002432231678,0.0482483037898726,0.008685194059191529,0.0103673636999771
Tnrc6c,0.1974606755210964,0.395085896767451,0.8099865312070224,0.40330847288851546,0.09152220269061091,0.0103456433077773
Tk1,-0.4071523696701265,0.1456814057944553,0.5636705725125184,0.8365958763439102,0.24897463775215692,0.0100146933592927
Gaa,0.289010167926119,0.2587172425312422,0.709320659072936,0.5871746262249631,0.14915739107390127,0.0101597872336723
Eif4a3,0.1970709882212406,0.3266465682709972,0.7658129721143764,0.48592190012164516,0.11587728140700813,0.0108578539080892
Rptor,-0.1245157558018914,0.5105416137961056,0.869110989573395,0.29196885317460836,0.06092475855556636,0.0104703470186818
Pde8a,0.0500447239194511,0.7459881838953977,0.9470327124151364,0.1272680514947143,0.023635019332508465,0.0101530678660937
Cpeb1,0.4611474518840677,0.3472290212906304,0.7807573845842684,0.4593839837845619,0.10748389942048917,0.0108666959393563
Tma16,-0.5431803823191036,0.1042511655844951,0.4830471175053082,0.9819190806795328,0.3160105051190332,0.0102496856745653
Podxl,-0.1796221707529317,0.4065975553362161,0.8178805571077484,0.3908352368814116,0.08731011585997984,0.0111692051513912
Mkln1,0.0380858214892367,0.8450283985163094,0.9717731997265012,0.07312869565186418,0.012435082399365596,0.0112754132141491
Cct8,-0.3288232750775874,0.0644765651764439,0.3792550938680067,1.190598106510812,0.42106857738655756,0.0107699952875556
Phf6,-0.0586594904613838,0.764658287698327,0.9506516173889866,0.11653260003800284,0.021978608578388546,0.0103278852902837
Hprt1,0.3043410929502205,0.0940722320654685,0.4590522294065435,1.026538551284772,0.33813789909757147,0.0111306623031199
Atrip,-0.0240874228719222,0.9138897934216608,0.9831104517671454,0.03910617296921886,0.007397686747449356,0.0103465231584215
Pfkfb4,-0.2830691970497791,0.4966289447412597,0.8628983624077683,0.30396797230646205,0.06404035520592531,0.0101597872336723
Uqcrc1,0.090340050085971,0.6839032043445478,0.929870023078382,0.1650053614286969,0.03157775274155859,0.0108891526235005
Wdr24,0.1534342980464519,0.5712404836143684,0.8938278636080452,0.2431810218423432,0.04874611105113129,0.0115166801535873
Prps2,-0.4255368380497999,0.2416603430848037,0.6948983883160391,0.6167946122837313,0.15807869558240334,0.0133
Hadha,-0.0612882661763162,0.7087119189201907,0.9351790781336852,0.1495302633331048,0.02910521779224912,0.0110630126087275
Il6,-4.118904853409398,4.444845676681885e-06,0.0003058014139435,5.352143312967999,3.5145605108581655,0.013046946059127
Tyms,-0.0362843616905309,0.9203572041262712,0.9849035666432824,0.03604358387988192,0.006606289832252627,0.0156157047043253
Hspa4l,-0.5135645967137853,0.0455387435683846,0.312690974415198,1.34161895590895,0.5048846541527987,0.0103266311334045
Plk4,-0.2003959178963003,0.5315835954912991,0.8792999615908961,0.27442842971864767,0.055862945812517606,0.010495
Ly96,-0.120050210608395,0.7222024241275865,0.9395919785916698,0.1413410581641529,0.02706069950218513,0.0104561606189665
Atp5f1c,0.365370113882329,0.1019216539117776,0.4758530413434184,0.991733537530991,0.3225271506155394,0.0118033456431832
Taf3,-0.0796915969809383,0.6742054053728177,0.9259896068136536,0.1712077698895399,0.03339388775522565,0.0108296471509482
Exosc7,0.0918063482954644,0.7460656629849705,0.9470327124151364,0.1272229475714679,0.023635019332508465,0.0104304763060503
Pgm1,0.14719454377523,0.5806404555968968,0.8970347052937924,0.23609270837619192,0.047190754251317794,0.0107266327395783
Hgs,0.1530467290465669,0.5107303915956403,0.869110989573395,0.29180829818603593,0.06092475855556636,0.0107949996585149
Rpl14,0.0203573256140541,0.9222167143954104,0.9853830316222147,0.03516701082631264,0.006394920583829775,0.0102408911309157
Ccr1,0.5860516079252142,0.4362243746290515,0.8364515341496249,0.3602900712856474,0.07755921795462166,0.0109547192306969
Itgb1,-0.5156995208359964,0.0043296568576871,0.0683751837748265,2.363546521826368,1.1651014933855943,0.0153045826006931
Nrp1,-0.2284161600561472,0.1362281959430422,0.5455854281908068,0.8657329946615382,0.26313723758331364,0.0139806948122473
Pard3,0.221895353347081,0.1995402447354533,0.6453091123629363,0.6999694994566195,0.19023220220885395,0.010371797065023
Sec61a2,-0.112048476050223,0.6886481834396672,0.931090540543536,0.16200259378661735,0.031008085563708702,0.0101530643125724
Pdia4,-0.4385983131888755,0.0071087477862346,0.0959307461765868,2.1482068939852477,1.0180421774510746,0.0102625089006105
Prkar1b,-1.2487982795693686,0.1332490029728238,0.5415149272058742,0.8753360318700272,0.2663895672680435,0.0105008863559078
Pdgfa,-0.5790188640224885,0.0240505537571006,0.2149547219216961,1.618874919669175,0.6676530102724338,0.0104282216496977
Get4,-0.1712624696590545,0.5811637134633927,0.8971948287745185,0.23570150988431382,0.047113238255770185,0.0112375
Xiap,-0.2901501905959164,0.1691153401887004,0.6022568167547506,0.7718169964404737,0.22021827565968416,0.0104641219369143
Stag2,0.2155454137091684,0.3102959246498403,0.7575127963026127,0.5082239282950121,0.1206100264340082,0.0108193417964476
Cplx2,0.0689808011937366,0.8431552612118474,0.9707798468264472,0.07409244568501132,0.012879248103303563,0.0102073780335012
Hk3,0.0215902043731618,0.9799278385911924,0.9968606776795688,0.008805904364167031,0.0013655349110403988,0.0104203647232799
Uimc1,0.1283287524616343,0.4882204962280041,0.8606687333985097,0.3113839922029917,0.06516397391262578,0.0109
Smad7,0.5621344814692757,0.0169094947488802,0.1732661061003946,1.7718693688097977,0.7612863846214204,0.0106463161610174
Snca,0.320410061987318,0.25567670857286,0.7065011466107474,0.5923088331743214,0.15088712897987214,0.0109824724244798
Cwf19l2,0.0640475940370616,0.7562031062675993,0.9494994887598828,0.12136154301142688,0.022505264764585156,0.0105579975582632
Alkbh8,0.013934549091266,0.9457592369176472,0.9890350404579128,0.024219408403947703,0.004788321539387721,0.0133
Sox17,0.6589043656677274,0.0006056183986755,0.0157389294131337,3.217800939449417,1.8030248123696728,0.0100944201917219
Lypla1,-0.0292638957063215,0.8747841589665823,0.9765246359144788,0.058099089987042135,0.010316795789590624,0.0105417138348951
Rb1cc1,-0.0032505908247588,0.9869819423863436,0.9977974839111482,0.005690793018010281,0.0009575955310143619,0.0102418873131725
Stau2,-0.1992511375500633,0.4426900316211258,0.8396672095154671,0.353900257241121,0.07589280644803331,0.0103456433077773
Terf1,0.1673853657825306,0.4855278108229484,0.8591461707456921,0.31378588884346703,0.0659329412353652,0.0104714285714285
Pikfyve,0.0687656920605115,0.7524873499128406,0.9487318725407335,0.12350079661016874,0.022856509099879775,0.0109780702449473
Idh1,0.1083885739862285,0.5749023753094855,0.8949525713372535,0.2404058969868808,0.04819997982633204,0.0101873543202345
Creb1,0.1516139787611254,0.3890161903248816,0.8068813605782976,0.41003232355234814,0.09319031686892372,0.010744305992147
Eef1b2,-0.2367609055928585,0.2962881876707887,0.7445756201994969,0.5282856624978591,0.12809118808293585,0.0100886485952925
Ndufs1,-0.0239681667478526,0.8932661109487136,0.9800821901055776,0.04901914211905603,0.008737502662004243,0.0106741633823012
Nrp2,-0.9182303308636784,7.899009747654224e-07,7.704534127917673e-05,6.1024273502393624,4.113253616749786,0.0133656124659125
Hspd1,0.245028181921013,0.4414651040512176,0.8388500530855916,0.3551036198711356,0.07631566364979184,0.013412815475985
Sf3b1,0.0492420678502683,0.7816903455311375,0.9553067299256228,0.10696525187612402,0.01985716273444395,0.0117765607867044
Wdr75,-0.3785579753061233,0.1326401344203951,0.5412172594144926,0.8773250466701115,0.2666283622056871,0.0112440971890121
Acadl,0.0576126397727863,0.7477355462906424,0.947064177028603,0.12625197311695233,0.023620590389531817,0.0105629666543234
Wdr12,-0.8578486411768548,0.0026260821040915,0.0481792277454229,2.580691699877742,1.3171401654956114,0.010996904554097
Nop58,-0.3887314164027694,0.0848899696939864,0.4364755060950897,1.071143621462698,0.36004012278593484,0.0111239811490027
Sumo1,0.0716146700838645,0.8292210616700866,0.967403035120866,0.0813296756436208,0.014392554394145893,0.0119516244948603
Als2,-0.120479221148361,0.6195273785610661,0.9104622896314104,0.2079394962366565,0.04073803750678942,0.0103697782708534
Stradb,0.291277109837005,0.2270069963732265,0.6772471786147957,0.6439607576110098,0.16925279554481684,0.0122250902587988
Casp8,-0.2586310629937423,0.1304942952880826,0.5382889680633408,0.8844084736058516,0.2689845207199076,0.0134317780843017
Cflar,-0.3494007419439559,0.045123634185668,0.3114197610547826,1.345595930229879,0.5066538328573174,0.0100000218310169
Ndufb3,0.2260097212746931,0.3504330359027811,0.7826845675793854,0.4553949589138059,0.10641322920706155,0.0103067996823241
Orc2,-0.2036263177242175,0.3648881431390524,0.7923476361724582,0.43784024859189996,0.10108423337678726,0.0122150045046161
Col5a2,-0.5881063450577884,0.1964526466865644,0.6412903490969382,0.7067421158283658,0.1929452958156208,0.0124250608752315
Col3a1,-1.989276525636473,0.0049678843382171,0.0749853727093682,2.3038285239141687,1.1250234455570725,0.0124250608752315
Ercc5,0.0578901270399834,0.7716883917486848,0.95228493779794,0.11255803264807483,0.02123308481087548,0.0107454981215203
Il1r1,-0.4484805482271591,0.0276354777134195,0.2342260069892313,1.558533023699943,0.6303648852463845,0.010900863346538
Pdcl3,0.1560925164437414,0.3889081473677338,0.8068813605782976,0.41015295857589984,0.09319031686892372,0.010312068644922
Eif5b,-0.2816083213729734,0.140109432620852,0.5532222562439024,0.8535326256186737,0.25710035645592244,0.0103501196921794
Mrpl30,-0.0724014199743833,0.7816942573864594,0.9553067299256228,0.10696307851817086,0.01985716273444395,0.0105618172883576
Pms1,0.0979212951409345,0.7547358396092652,0.9494994887598828,0.12220502648273628,0.022505264764585156,0.0102752655086207
Inpp1,0.4913967066116162,0.0263849798531072,0.2267813299030875,1.5786432331028406,0.6443927022210229,0.0112359550561802
Gls,-0.1739909574348656,0.3870281078097652,0.8059653480041865,0.41225749331855305,0.09368363002379164,0.0103539605037135
Stat1,0.3175034776967028,0.1273031195307424,0.5306649648602305,0.8951609539395264,0.2751795840686333,0.0125304388213724
Inpp4a,0.0517369676240067,0.8010204871668773,0.9592403965018412,0.09635637611333857,0.018072540075577855,0.0103496905751224
Zap70,-1.0562816064275062,0.0009331217508097,0.0219882863940807,3.030061687169747,1.6578086150499998,0.0103311532769881
Sema4c,-0.1638197978434452,0.4272931708753585,0.831651307951522,0.3692740481489829,0.08005872512116899,0.0107192949931391
Imp4,-0.2130325421312504,0.2602389713721517,0.7101374737549065,0.5846276663273453,0.148657569148804,0.0116169915429174
Prim2,-0.1583985154000797,0.6220712431806981,0.9112058002778356,0.20615987455606313,0.040383524419912976,0.0108715188838479
Nhej1,0.4750751314676605,0.3261534842669836,0.7655119320801835,0.48657797758962557,0.11604803553894712,0.0112733250774497
Xrcc5,-0.3332755270838007,0.4275891917154604,0.8318072498771725,0.36897328110044236,0.0799772987247168,0.0103733250774497
Atic,-0.5852173852757532,0.0112874454146268,0.133254977708995,1.9474043368940475,0.8753165590280548,0.0116388662655604
Fn1,-0.3699681540856344,0.0660347281391679,0.3854777255123928,1.1802276057826335,0.4140007122084648,0.0141494904508467
Bard1,0.0449817574748606,0.9276812350591486,0.9863910921555644,0.03260122813109003,0.005950858396461292,0.0115041456192671
Tuba4a,-0.1268550474970324,0.6687602067355898,0.9238728537092736,0.1747295766415665,0.03438779364134817,0.0117515384615384
Psmd1,-0.3571483686097378,0.0231749809271935,0.2105835088850112,1.6349806146038763,0.6765756420805717,0.0103466422666822
Ncl,-0.2381998613687708,0.135192769917795,0.5434156956711369,0.8690465337550835,0.2648678218531276,0.0106921242516206
Epha4,0.1879540593739393,0.2930082007735126,0.7419114029321293,0.5331202243529121,0.12964795390563685,0.0115128685707737
Ptma,-0.0766921495422708,0.6132704471872545,0.90833247662322,0.21234796297064845,0.041755157719460194,0.0100515114459618
Pde6d,-0.0158641720826036,0.9377346852119072,0.9878025554290942,0.027920019880275624,0.005329854660278455,0.0101530678660937
Farsb,-0.1235572349384847,0.6189021423085304,0.9104250807293852,0.20837801400913622,0.040755786677982,0.01165
Mrpl44,0.1307479718518547,0.6875593356742479,0.9304915373057384,0.16268981670650287,0.0312875723646306,0.0105246801390269
Serpine2,0.0948407557919891,0.7052470863247821,0.9342871870842616,0.15165869942383065,0.029519607073101892,0.01099
Ndufa10,-0.1441081750983988,0.4526046379148617,0.8437359230211052,0.3442810000708353,0.07379345991529516,0.0103067996823241
Capn10,0.0950402062315648,0.7491233700641156,0.9473807811250288,0.12544665422845458,0.02347542975795581,0.0114142857142857
Atg4b,0.1799667572457494,0.360307763198666,0.7894914058552864,0.44332638045855577,0.10265259321735953,0.0102418873131725
Dtymk,-0.0074880435176944,0.9723929949007076,0.9958637242169384,0.012158178466017874,0.0018000871484159702,0.0100146933592927
Ing5,0.0289189858022623,0.871403939329721,0.9762040352890888,0.05978048109375446,0.010459401452943556,0.0112375
Inpp5d,-0.5138734530835549,0.0501417791498973,0.3306525282323783,1.2998002603005279,0.4806281522487547,0.0105465562385381
Atg16l1,0.1904978242824682,0.3378595888009462,0.7751363065911185,0.4712637508421762,0.11062192072569751,0.0102418873131725
Lrrfip1,-0.4484869408138466,0.0270599521353644,0.2315496515036654,1.5676729759337211,0.6353558683092542,0.0133944201917219
Scly,0.4991267475337058,0.0425049244480907,0.2997434342839019,1.371560751438179,0.5232503211081819,0.0111
Tnfrsf11a,-0.0741586693998141,0.7808535215490938,0.954982431600118,0.107430426749135,0.020004617871024147,0.0101294655829128
Actr3,-0.4353077758711127,0.0144764393202416,0.1581122653183866,1.8393382457170822,0.8010344390274299,0.0102828571428571
Acmsd,-0.1368436163877896,0.7540538265870298,0.9494994887598828,0.12259765180215977,0.022505264764585156,0.01
Ccnt2,0.0858233395622155,0.6630181847929882,0.9226815213905196,0.178474559910545,0.03494817694866949,0.0109515912790917
Mcm6,-0.6211140219529176,0.0055348772686842,0.080469805271408,2.256892004798657,1.0943670496194264,0.0124118373375084
Dars1,-0.3947101998136047,0.0456151664559745,0.3129899066131005,1.3408907359973958,0.5044696674788346,0.0110245563976869
Rgs18,0.4852361528150652,0.6209278998127667,0.91073759056006,0.20695882579983838,0.04060673761336589,0.0101164315212647
Rgs1,-0.1833702801575475,0.8650490367835602,0.974899915901293,0.06295927311219444,0.011039967073613101,0.0101164315212647
Cdc73,-0.0024455334502418,0.9893033359335508,0.9982455515659228,0.004670526477942204,0.0007626164551148716,0.0110886881754649
