Gene,Closeness Centrality
Nck1,0.19956132357677925
Gpx4,0.19954726055408262
Pdhb,0.19950508337567965
Cdca5,0.19948400147183581
Hcst,0.19947697516062904
Chordc1,0.19942780483785544
Mrps27,0.19942780483785544
Mlxipl,0.19942780483785544
Stn1,0.19940673926218863
Mrm3,0.19938567813636876
Prpf19,0.1993786587497067
Babam1,0.1993505861447224
Tpi1,0.19932252144389606
Cdc5l,0.19932252144389606
Il9,0.19931550650332297
Pebp1,0.19930147810337198
Lsp1,0.19930147810337198
Tsc22d3,0.19930147810337198
Plk3,0.19930147810337198
Acan,0.19928745167800052
Plin2,0.19927342722679164
Trim33,0.19927342722679164
Trap1,0.19924538424519486
Frrs1,0.1992313657139738
Abcf2,0.1992313657139738
Ddx28,0.1992313657139738
Frrs1l,0.1992313657139738
Por,0.19921034161544265
Ncs1,0.19921034161544265
Mad2l2,0.19907729196377313
Blnk,0.1990702942734514
Recql4,0.19905630036854308
Gclm,0.1989164694526156
Adpgk,0.1989164694526156
Pgm2,0.1989164694526156
Gclc,0.1989164694526156
Bicra,0.1989094830635508
Brd9,0.1989094830635508
Dlg3,0.19888852684057662
Ercc4,0.19886757503284708
Dhh,0.19886059207786155
Cat,0.19881870464403786
Mthfd2,0.19881870464403786
Git1,0.19881172512060025
Daxx,0.1987977675437173
Plec,0.1987977675437173
Bag3,0.1987977675437173
Enpp1,0.19872103588846693
Enpp3,0.19872103588846693
Ccr7,0.19868617744125103
Rhog,0.19866526824237624
Txk,0.19866526824237624
Sh3bp2,0.19866526824237624
Tec,0.19866526824237624
Fyb1,0.19866526824237624
Nckap1l,0.19866526824237624
H2ax,0.19865829948735156
Grap,0.19864436344389402
Stx1a,0.1986095318879684
Baz2a,0.19856078822612083
Smarca5,0.19856078822612083
Adrb3,0.19852598597067406
Mtx1,0.19850511047267502
Nt5c1b,0.19846337264456893
Cdca8,0.19840079880138092
Ccne1,0.19836605260194112
Rangap1,0.1983591048224377
Spry2,0.19833826440377597
Ldha,0.1983313185706678
Ddx49,0.19820637671177052
Hmox2,0.19819250399948973
Setd7,0.19813703256430112
Mre11a,0.19813703256430112
Ccr2,0.19813010081812968
Ccr3,0.19813010081812968
Ccr1,0.19813010081812968
Ccr8,0.19813010081812968
Cxcl5,0.19813010081812968
Ccr9,0.1981231695569501
Ccl17,0.1981231695569501
Cxcl1,0.19810930848936295
Ccl27b,0.1981023786828536
Ccl20,0.1981023786828536
Ccl6,0.1981023786828536
Ccl7,0.1981023786828536
Cxcl2,0.1981023786828536
Ccl22,0.19809544936113258
Ccl26,0.19809544936113258
Sumo2,0.19808852052414896
Cx3cl1,0.19807466430419066
Blvra,0.19789470968570197
Ercc6,0.1978877948840078
Sin3a,0.19788088056552827
Ilf2,0.19784631621957796
Dmap1,0.19783249386192822
Mrps21,0.19779794641608756
Htr1a,0.19779103837479198
Atr,0.1977841308160026
Dmc1,0.19770127772762058
Lct,0.197666776091076
Galm,0.197666776091076
Dnmt3b,0.19765297880799285
Ehmt2,0.19765297880799285
Dnmt3l,0.19765297880799285
Usp7,0.19765297880799285
Sdad1,0.19764608088872127
Setdb1,0.1976253900193816
Zfp57,0.1976253900193816
Il15,0.19761849402559212
Gapdhrt2,0.19755645173144798
Gapdhrt,0.19755645173144798
Pno1,0.19754956054783798
Gcc1,0.19754956054783798
Tfb2m,0.19754956054783798
C9orf72,0.19754956054783798
Smcr8,0.19754956054783798
Amd2,0.19750133572050282
Amd1,0.19750133572050282
Tstd1,0.1974944483814137
Tstd3,0.1974944483814137
Sod3,0.1974944483814137
Prdx5,0.1974944483814137
Sirt3,0.1974944483814137
Acsf2,0.1974944483814137
Tfam,0.1974944483814137
Ptch1,0.19743936695668032
Cdon,0.19743936695668032
Ihh,0.19743936695668032
Gas1,0.19743936695668032
Boc,0.19743936695668032
Ptch2,0.19743936695668032
Trim21,0.1973292962294571
Ifih1,0.1973292962294571
Sh2d3c,0.1973292962294571
Trim25,0.1973292962294571
Pin1,0.1973292962294571
Ifna2,0.1973292962294571
Cgas,0.1973292962294571
Ddx41,0.1973292962294571
Dhx58,0.1973292962294571
Pin1rt1,0.1973292962294571
Ifna4,0.1973292962294571
Sting1,0.1973292962294571
Zbp1,0.1973292962294571
Ifna1,0.1973292962294571
Rrp12,0.19729492429142723
Sap30,0.19719874653662797
Sap18b,0.19719874653662797
Rbbp7,0.19719874653662797
Cdk7,0.19719188028500761
Keap1,0.19718501451152184
Cryz,0.19718501451152184
Pkn1,0.19715069281436395
Gdf11,0.19714382990863713
Cd48,0.197130105530489
Supt5,0.19704094362902438
Leo1,0.1970203792584943
Rtf1,0.19701352542216025
Ssrp1,0.19701352542216025
Supt16,0.19701352542216025
Tsg101,0.1969929667739893
Anpep,0.19695186234691076
Nelfe,0.196856018693226
Ncapg,0.19684233435700596
Mthfd1,0.19684233435700596
Pbk,0.19684233435700596
Dlgap5,0.19684233435700596
Kif2c,0.19684233435700596
Bub1,0.19684233435700596
Nelfb,0.19682181141952523
Bbs1,0.19668510112472803
Tyk2,0.1966646109589686
Ncl,0.1966236434324695
Fanca,0.19658269297044043
Fancg,0.19658269297044043
Nr1i3,0.19653493898477992
Got1,0.19650084319716246
Bdkrb2,0.19645312896438943
Serpinb6b,0.19643950058222057
Serpinb6e,0.19643950058222057
Serpinb6c,0.19643950058222057
Serpinb6a,0.19643950058222057
Pdha1,0.19637819625456565
Hspa9,0.19636457826654483
Flii,0.19634415482545484
Rfc4,0.19630332068580308
Ntrk2,0.19628971308004362
Uchl3,0.1962625035273572
Sord,0.1962489015796458
Seh1l,0.19623530151716628
Lats1,0.19616732946953305
Loxl3,0.1961605348545398
Rad52,0.1961469470365192
Efnb2,0.1961469470365192
Sumo3,0.19607903617302286
Actn3,0.19606545964290872
Gmps,0.19605867208285738
Nup98,0.19603152654155137
Ccl4,0.19602474133070572
Vangl2,0.19601795658955484
Tjp2,0.19601795658955484
Dlg2,0.19601795658955484
Dlg5,0.19601795658955484
Llgl2,0.19601795658955484
Slc25a5,0.19601795658955484
Llgl1,0.19601795658955484
Arhgef7,0.19601795658955484
Cxcl15,0.1959976051837833
Il18,0.1959976051837833
Rbm28,0.19598403992751562
Ccr6,0.19593657631419245
Tktl2,0.1959230195040967
Glyctk,0.1959230195040967
Esf1,0.1959230195040967
Tktl1,0.1959230195040967
Ybx1,0.19584171802287223
Ercc2,0.19581463252145145
Msh2,0.19580109258005182
Baz1b,0.19575371752740722
Crk,0.19574695153412897
Cd3e,0.19567255646565385
Stat5b,0.19564551773190378
Cd3d,0.1955914626760635
Nop2,0.19557795357894184
Nop9,0.19555094098219739
Blm,0.19546994794413486
Eif4a3,0.1954429651718749
Lsm2,0.1954227329808633
Lamp1,0.19540250497827757
Ahcy,0.19534858410490907
Phrf1,0.19534858410490907
Tdg,0.19534858410490907
Tet3,0.19534858410490907
Dnmt3c,0.19534858410490907
Suv39h1,0.19534858410490907
Tet1,0.19534858410490907
Ehmt1,0.19534858410490907
Ahcyl2,0.19534858410490907
Mbd4,0.19534858410490907
Eed,0.19534858410490907
Ahcyl1,0.19534858410490907
Ercc5,0.19524756263481413
Xbp1,0.19520718329606435
Wdr18,0.19518699988920968
Cp,0.19516682065564198
Rpa2,0.19516682065564198
Gtf2h1,0.19507942550326957
Eif4b,0.19507942550326957
Paip1,0.19507942550326957
Xrcc6,0.1950659870418289
Fech,0.19504583282082308
Heph,0.19504583282082308
Hccs,0.19504583282082308
Fxn,0.19504583282082308
Il2rb,0.19503911567260457
Il2ra,0.19503911567260457
Nosip,0.1949115777046193
4930438A08Rik,0.19486463206776378
Il4i1,0.19486463206776378
Snx9,0.19479760608762145
Rad23b,0.19479760608762145
Espl1,0.19473732211627187
Cdkn2b,0.19473732211627187
Sgo2a,0.19473732211627187
Cdkn2c,0.19473732211627187
Cdc25a,0.19473732211627187
Cdkn2d,0.19473732211627187
Cdkn1c,0.19473732211627187
Cdk6,0.19473732211627187
Rbl2,0.19473732211627187
Rbl1,0.19473732211627187
Ccnd3,0.19473732211627187
Gata3,0.19473732211627187
E2f3,0.1947239307449257
Cks1b,0.1947239307449257
Wee1,0.1947239307449257
Cdkn2a,0.1947239307449257
Ccne2,0.1947239307449257
Cib1,0.1947239307449257
Sympk,0.1947239307449257
Ybx3,0.1947239307449257
Rrs1,0.19470384714083333
Trib1,0.19469715352672645
Ksr2,0.19469715352672645
Mos,0.19469715352672645
Ercc8,0.19467707544551302
Sstr2,0.19461686604073605
Ghsr,0.19461686604073605
Bmp4,0.19461686604073605
Sstr5,0.19461686604073605
Esam,0.19458343246127535
Tgfb2,0.1945767471238033
Fcgrt,0.19455669386737498
Msh4,0.19446984416542198
Ube2c,0.19442311105034224
Ube2s,0.19442311105034224
Atp6v1b2,0.19438974400306921
Ccl24,0.19436972927155916
Got1l1,0.1943630586102484
Rad51c,0.19435638840678882
Mllt1,0.19430304325609563
Mllt3,0.19430304325609563
Sec22b,0.19429637717117534
Xpo5,0.19426971740482366
Atp6v1f,0.19426971740482366
Gmpr,0.19422974147010832
Gmpr2,0.19422974147010832
Itpkc,0.19416980840626116
Timeless,0.19414983893676446
Pola2,0.19414983893676446
Prim2,0.19414983893676446
Prim1,0.19414983893676446
Rbm14,0.19414318335968664
Acvr2b,0.1941032594778565
Acvr1,0.1941032594778565
Acvr2a,0.1941032594778565
Rfc2,0.1940833036938115
Vtn,0.1940367561512118
Itga3,0.1940234609539696
Mmp3,0.19401681403855495
Clspn,0.19399023093051376
Mad2l1,0.19397029837947113
Ptges3,0.19397029837947113
Ahctf1,0.19397029837947113
Incenp,0.19397029837947113
Dna2,0.19395036992415818
Vegfb,0.19389060911997735
Il22,0.19382425140440873
Kpna2,0.1938109853114342
Ran,0.1938109853114342
Rgs14,0.19380435294591128
Ncbp1,0.19379108957656102
Rasl2-9,0.1937844585726405
1700009N14Rik,0.1937844585726405
Kat6a,0.19375793909423583
Itga11,0.19375793909423583
Gdf2,0.19375131035872112
Rbx1,0.19374468207674794
Itga10,0.1937314268732398
Crlf2,0.1937181734833391
Tslp,0.1937181734833391
Il2rg,0.1937181734833391
Thop1,0.19371154746837524
Cdk9,0.19369829679818795
Pck1,0.19364531224049167
Ccl9,0.19364531224049167
Cxcr6,0.19363869120885624
Xcr1,0.19363869120885624
Ackr2,0.19363869120885624
Itga5,0.19363207062997193
Ccl8,0.19359235666183836
Ccr4,0.1935857392509116
Cxcl17,0.1935857392509116
Ackr1,0.1935857392509116
Adgre1,0.1935857392509116
Ccrl2,0.1935857392509116
Ccr10,0.1935857392509116
Cd68,0.1935857392509116
Crp,0.1935857392509116
Il1rn,0.1935857392509116
Smurf1,0.19357250578615096
Smad6,0.19357250578615096
Fkbp1a,0.19357250578615096
Ptpru,0.193460094342605
Angpt2,0.193460094342605
Angpt1,0.193460094342605
Sh2b3,0.193460094342605
Vegfc,0.193460094342605
Slamf1,0.193460094342605
Clec11a,0.193460094342605
Kitl,0.193460094342605
Ptgds,0.1934534859704669
Rpp21,0.19339403093106883
Rpp25,0.19339403093106883
Riok1,0.19339403093106883
Riok3,0.19339403093106883
Rpp14,0.19339403093106883
Rpp30,0.19339403093106883
Rpp40,0.19339403093106883
Vdac1,0.19333461242567912
Vdac2,0.19333461242567912
Cnga2,0.19326863467172026
Pfkfb4,0.19324225617720744
Mgam,0.19324225617720744
Mpi,0.19324225617720744
Gnpda1,0.19324225617720744
Gaa,0.19324225617720744
Gnpda2,0.19324225617720744
Sis,0.19324225617720744
Pfkfb3,0.19324225617720744
Pfkp,0.19324225617720744
Amdhd2,0.19324225617720744
Gfpt2,0.19324225617720744
Ganc,0.19324225617720744
Pfkm,0.19324225617720744
Fcsk,0.19324225617720744
Fbp2,0.19324225617720744
Pmm2,0.19324225617720744
Gnpnat1,0.19324225617720744
Tigar,0.19324225617720744
Pmm1,0.19324225617720744
Pfkl,0.19324225617720744
Fbp1,0.19324225617720744
Gfpt1,0.19324225617720744
Ap2m1,0.19323566267863448
Slc34a3,0.19320270193379793
Helz2,0.19318952078408388
Thra,0.19318952078408388
Vdr,0.19318952078408388
Nr1h2,0.19318952078408388
Nr3c1,0.19318952078408388
Thrb,0.19318952078408388
Oprm1,0.19318952078408388
Stx4a,0.19318952078408388
Fxr1,0.19299201914416148
Hspe1,0.19297229118799983
Ddx23,0.19295914145776555
Cenps,0.19292627497139905
Dnaja1,0.19292627497139905
Ppie,0.19288028069564128
Prpf6,0.19281461261696237
Sdhb,0.19280804826832187
Lao1,0.19279492091184405
Pax5,0.1927883579039154
Pafah1b1,0.19272931093365386
Myh9,0.19272931093365386
Stom,0.1926506378809205
Aff4,0.19264408469234026
Ell,0.19264408469234026
ATP6,0.19263753194957037
Mus81,0.1926244278012795
Uqcrc1,0.19256548118957562
Pmpcb,0.1925523868416095
Aff1,0.1925196587614447
Cdk13,0.19251311448043437
Cdk12,0.19251311448043437
Snd1,0.19250002725307339
Amh,0.19249348430663196
Aurka,0.19248694180495612
Snrpf,0.19244769613243912
Snrpd3,0.19244769613243912
Snrpd2,0.19244769613243912
Snrpg,0.19244769613243912
Snrpe,0.19244769613243912
Dot1l,0.1924215412403309
Ccnt2,0.19238885762086555
Ccnt1,0.19238885762086555
Abhd5,0.19236925277803732
Pnpla2,0.19236925277803732
B9d2,0.19228434460956165
Epo,0.19227128846665825
Anapc4,0.19225170757639415
Cdc27,0.19225170757639415
Asf1b,0.19214734348189655
Snrpa,0.19210823615282965
Polr2i,0.19205611780335796
Polr2a,0.19204960499797954
Zmat2,0.19200402772529898
Polr2d,0.19199751845222968
Polr2g,0.19199751845222968
Polr2l,0.19199751845222968
Polr2k,0.19199751845222968
Polr2h,0.19199751845222968
Polr2j,0.19199100962049695
Lsm11,0.1919845012300559
Adam17,0.19195196589565547
Tead4,0.19195196589565547
Gad1,0.19189993229145497
Rnf8,0.19186742561186498
Rgs3,0.19184792688974997
Pdgfrb,0.19178295976245915
Pdgfra,0.19178295976245915
Kif11,0.19166612974771283
Ska1,0.19165315742082636
Kntc1,0.19165315742082636
Prc1,0.19165315742082636
Zwint,0.19165315742082636
Trip13,0.19165315742082636
Cenpf,0.19165315742082636
Cenpa,0.19165315742082636
Ncaph,0.19165315742082636
Nek2,0.19165315742082636
Cks2,0.19165315742082636
Tacc3,0.19165315742082636
Aurkb,0.19165315742082636
Anapc5,0.19165315742082636
Cenpk,0.19165315742082636
Aspm,0.19165315742082636
Ckap5,0.19165315742082636
Cdca3,0.19165315742082636
Fzr1,0.19165315742082636
Ercc6l,0.19165315742082636
Ttk,0.19165315742082636
Nusap1,0.19165315742082636
Cdc23,0.19165315742082636
Usp44,0.19165315742082636
Fbxo5,0.19165315742082636
Taok1,0.19165315742082636
Anapc15,0.19165315742082636
Zwilch,0.19165315742082636
Pttg1,0.19165315742082636
Cdc26,0.19165315742082636
Cenpm,0.19165315742082636
Nde1,0.19165315742082636
Mad2l1bp,0.19165315742082636
Clip1,0.19165315742082636
Ndel1,0.19165315742082636
Kifc1,0.19165315742082636
Rcc2,0.19165315742082636
Anapc16,0.19165315742082636
Mad1l1,0.19165315742082636
Cdc16,0.19165315742082636
Kif20a,0.19165315742082636
Cenpi,0.19165315742082636
Cdkn3,0.19165315742082636
Cdca2,0.19165315742082636
Ska2,0.19165315742082636
Kif22,0.19165315742082636
Spag5,0.19165315742082636
Anapc10,0.19165315742082636
Cenpn,0.19165315742082636
Clasp2,0.19165315742082636
Ndc80,0.19165315742082636
Ccnf,0.19165315742082636
Anapc1,0.19165315742082636
Bub3,0.19165315742082636
Spc25,0.19165315742082636
Clasp1,0.19165315742082636
Melk,0.19165315742082636
Nuf2,0.19165315742082636
Cep55,0.19165315742082636
Cenpe,0.19165315742082636
Anapc7,0.19165315742082636
Kif4,0.19165315742082636
Anapc13,0.19165315742082636
Kif2b,0.19165315742082636
Mapre1,0.19165315742082636
Kif18a,0.19165315742082636
Anapc2,0.19165315742082636
Spdl1,0.19165315742082636
Kif2a,0.19165315742082636
Anapc11,0.19165315742082636
Spc24,0.19165315742082636
Sucla2,0.19151705393072332
Ptk2b,0.19150410177477492
Sost,0.19145231066513704
Hmgb1,0.19140054756110103
Tyrobp,0.19132295536588015
Ikzf1,0.1913100294492254
Icam4,0.19123251061237273
Sry,0.19120668495848672
Sox5,0.19120668495848672
Gata4,0.19120668495848672
Foxl2,0.19120668495848672
Dmrt1,0.19120668495848672
Crhr1,0.19117441269867064
Gnb1,0.19117441269867064
S1pr4,0.19117441269867064
Lpar1,0.19117441269867064
Gnb2,0.19117441269867064
S1pr5,0.19117441269867064
Grm1,0.19117441269867064
Gnb5,0.19117441269867064
S1pr3,0.19117441269867064
S1pr2,0.19117441269867064
Pdcd1,0.19114215133097365
Clpb,0.19111635007543679
Efna4,0.19109700370446145
Efna3,0.19109700370446145
Strada,0.19105832271052625
Ap2a2,0.19105187740058088
Fcgr1,0.19103254407965387
Adora3,0.19101965737268684
Ddx52,0.19100033057183294
Ddx47,0.19100033057183294
Atrip,0.19095524990847054
Hltf,0.19089732031501058
Ndufs2,0.19086515239233684
Ahsa1,0.19085228825859066
Nacc1,0.19085228825859066
Banf2,0.19083942585878888
Lemd3,0.19083942585878888
Lmnb1,0.19083942585878888
Lmnb2,0.19083942585878888
Sun1,0.19083942585878888
Efna1,0.19083299530900763
Cyc1,0.190826565192581
Ndufs1,0.190826565192581
Uqcrc2,0.190826565192581
Angptl4,0.19082013550946525
Trh,0.19082013550946525
Pcnt,0.19082013550946525
Sdhc,0.19081370625961655
Sdha,0.19081370625961655
Orm3,0.19080727744299109
Serpinb2,0.19075586250077198
Nog,0.19064028012877163
Aldob,0.19063386299264234
Bmp7,0.19058895513328014
Nherf2,0.19053765776622208
Xrcc3,0.19053765776622208
Rad51d,0.19053765776622208
Tubb6,0.19051201943638507
Pck2,0.19049920285867064
Chd4,0.19042874249446598
Elob,0.19042874249446598
Crbn,0.19042874249446598
Jmjd6,0.19042874249446598
Nutm1,0.19042874249446598
Nsd3,0.19042874249446598
Hexim1,0.19042874249446598
Nsd2,0.19042874249446598
Fh1,0.19042874249446598
Eloc,0.19042874249446598
Defb1,0.19042874249446598
Lum,0.19036473283312333
Rab5b,0.19034553832505693
Dhfr,0.19033914101584387
Grm3,0.19033274413662976
Chek2,0.1902943718888955
Myo1c,0.19026240683280987
Prkra,0.19023684251882497
Flt3,0.19021767379120072
Zp3r,0.1902048967854045
Ntrk3,0.19019212149596731
Pik3c3,0.1901729617792283
Slx4,0.19016019077917598
Foxa1,0.19016019077917598
Ntrk1,0.19015380592235231
Ndufs8,0.19013465392417306
Rtca,0.19012188806853159
Xrn1,0.19011550578352476
Itga7,0.19011550578352476
Clpp,0.19009636149924203
Atg16l1,0.19008360078490363
Atg5,0.19008360078490363
Atg4a,0.19008360078490363
Atg9b,0.19008360078490363
Map1lc3b,0.19008360078490363
Atg3,0.19008360078490363
Pik3r4,0.19008360078490363
Nrbf2,0.19008360078490363
Atg12,0.19008360078490363
Rb1cc1,0.19008360078490363
Atg4c,0.19008360078490363
Deptor,0.19008360078490363
Atg16l2,0.19008360078490363
Atg9a,0.19008360078490363
Atg2a,0.19008360078490363
Wipi1,0.19008360078490363
Atg2b,0.19008360078490363
Atg14,0.19008360078490363
Pthlh,0.19008360078490363
Atg4d,0.19008360078490363
Atg4b,0.19008360078490363
Wipi2,0.19008360078490363
Atg101,0.19008360078490363
Atg7,0.19008360078490363
S100a6,0.19007722107016006
Ncr1,0.19007722107016006
Cnn1,0.19007084178364272
Pold2,0.19006446292530857
Pold3,0.19006446292530857
Sorcs2,0.19000707246143123
Mag,0.19000707246143123
Ntf3,0.19000707246143123
Bex3,0.19000707246143123
Prdm4,0.19000707246143123
Omg,0.19000707246143123
Ntf5,0.19000707246143123
Rtn4r,0.19000707246143123
Klk1b4,0.19000707246143123
Ngf,0.19000707246143123
Maged1,0.19000707246143123
Ndn,0.19000707246143123
Lingo1,0.19000707246143123
Rtn4,0.19000707246143123
Il13ra2,0.1899560878038981
Dpf2,0.18994334591445594
Bcl11a,0.18994334591445594
Bcl7a,0.18994334591445594
Pbrm1,0.18994334591445594
Bcl11b,0.18994334591445594
Phf10,0.18994334591445594
Bcl7b,0.18994334591445594
Ss18l1,0.18994334591445594
Brd7,0.18994334591445594
Arid2,0.18994334591445594
Ss18,0.18994334591445594
Bcl7c,0.18994334591445594
Bicral,0.18994334591445594
Slc26a3,0.18992423628510072
Inpp5d,0.18989876275979675
Il3ra,0.18987966209969218
Ddx6,0.18986056528161918
Lsm1,0.18986056528161918
Cct8,0.1898414723044187
Zpbp2,0.1898414723044187
Zpbp,0.1898414723044187
Rpa3,0.18983510883201216
Atp6v0d2,0.18980329786800118
Plin5,0.18980329786800118
Plin3,0.18980329786800118
Cidec,0.18980329786800118
Cidea,0.18980329786800118
Orc1,0.1897778567718457
Gng13,0.1897778567718457
Mcm9,0.18976513878117607
Gins2,0.18976513878117607
Mcm8,0.18976513878117607
Wdhd1,0.18976513878117607
Mcm10,0.18976513878117607
Myoc,0.1897269950346874
Rpap3,0.1897269950346874
Pih1d1,0.1897269950346874
Adora1,0.1897269950346874
Cd81,0.1897269950346874
Rfc1,0.1897269950346874
Cd63,0.1897269950346874
Ift88,0.1897142838598894
Sfrp4,0.18970792891117874
Msh5,0.1896698081578559
Grm2,0.18963170272176189
Plcb2,0.18962535330427305
Gng4,0.18962535330427305
S1pr1,0.18962535330427305
Htr5a,0.18962535330427305
Gng3,0.18962535330427305
Rgs4,0.18962535330427305
Gnb3,0.18962535330427305
Gng11,0.18962535330427305
Plcb1,0.18962535330427305
Oxtr,0.18962535330427305
Rgs10,0.18962535330427305
Ptger1,0.18962535330427305
Mmp15,0.18962535330427305
Rasd1,0.18962535330427305
Drd3,0.18962535330427305
Gngt1,0.18962535330427305
Rxfp4,0.18962535330427305
Mmp24,0.18962535330427305
Rgs1,0.18962535330427305
Rgs8,0.18962535330427305
Ccdc88a,0.18962535330427305
Gpsm2,0.18962535330427305
Htr1d,0.18962535330427305
Rxfp3,0.18962535330427305
Adrb2,0.18962535330427305
Npy1r,0.18962535330427305
Ptger3,0.18962535330427305
Rgs19,0.18962535330427305
P2ry12,0.18962535330427305
Gpsm1,0.18962535330427305
Casr,0.18962535330427305
Mmp16,0.18962535330427305
Htr1f,0.18962535330427305
Oprd1,0.18962535330427305
Rgs18,0.18962535330427305
Mmp25,0.18962535330427305
Gabbr2,0.18962535330427305
Mtnr1b,0.18962535330427305
Aplnr,0.18962535330427305
Plcb4,0.18962535330427305
Ednrb,0.18962535330427305
Gng2,0.18962535330427305
Htr1b,0.18962535330427305
Rgs9,0.18962535330427305
Mmp17,0.18962535330427305
Ptger2,0.18962535330427305
Rgs16,0.18962535330427305
Rgs12,0.18962535330427305
Plcb3,0.18962535330427305
Gnb4,0.18962535330427305
Ric8a,0.18962535330427305
Rxfp1,0.18962535330427305
Gnat3,0.18962535330427305
Cnr1,0.18962535330427305
Gabbr1,0.18962535330427305
Aldoc,0.18959995988568526
COX2,0.18956188250721043
Mapk8ip3,0.18953650608384937
Mapk8ip2,0.18953650608384937
Gpc3,0.18950479510742577
Trat1,0.1894667559394272
Kcnn3,0.1894287320395163
Dbf4,0.18942239620661647
Gins3,0.18942239620661647
Chek1,0.18942239620661647
Smc5,0.18939705711274893
Mdh2,0.18924516479935236
Trp53bp1,0.18923251810296107
Rad51b,0.18921987309673968
Top3b,0.18921987309673968
Rmi2,0.18921987309673968
Rmi1,0.18921987309673968
Ctc1,0.18921355122733682
Ddx56,0.1891566734063266
Atp5f1b,0.1891503557591737
Tfap4,0.18911877385244838
Fancd2,0.18911245873661534
Fanci,0.18911245873661534
Foxa2,0.18910614404252102
Hhip,0.18910614404252102
Hoxd13,0.18910614404252102
Lrp2,0.18910614404252102
Disp2,0.18910614404252102
Disp1,0.18910614404252102
Foxf1,0.18910614404252102
Itfg2,0.18909982977012318
Pms2,0.1890682647321032
Krt19,0.18902409137830575
Timm44,0.1890177825841205
Dld,0.18899885872803
Canx,0.1889925516180144
Mtrex,0.18895471779612366
Hsph1,0.1889295036624439
Lman1,0.1888979954566365
Ndufa9,0.18888539511674676
Ndufb9,0.18888539511674676
Ndufa8,0.18888539511674676
Uqcr10,0.18888539511674676
Ndufa12,0.18888539511674676
Ndufb4,0.18888539511674676
Ndufb5,0.18888539511674676
Ndufb8,0.18888539511674676
Ndufb6,0.18888539511674676
Ephb2,0.1888601994792883
Hspa4,0.18885390162016202
Myf5,0.18885390162016202
Ndufs4,0.188847604181047
Cox5b-ps,0.188847604181047
Cox5b,0.188847604181047
Ndufa6,0.188847604181047
Gm20538,0.188847604181047
Ndufa2,0.188847604181047
Ndufv2,0.188847604181047
Uqcrb,0.188847604181047
Uqcrh,0.188847604181047
Ndufs6,0.188847604181047
Ndufa5,0.188847604181047
Uqcrfs1,0.188847604181047
Uqcrq,0.188847604181047
Atp5pb,0.18883501056268276
Atp5pd,0.18883501056268276
Polr1e,0.18880353386402915
Exosc5,0.18874061193712655
Exosc9,0.18874061193712655
Utp25,0.1886651609629362
Nol11,0.1886651609629362
Dhx37,0.1886651609629362
Exosc7,0.18864630764416304
Exosc4,0.18864630764416304
Exosc1,0.18864630764416304
Exosc3,0.18864630764416304
Exosc8,0.18864630764416304
Exosc2,0.18864630764416304
Fbxo9,0.18862745809303952
Fbxo11,0.18862745809303952
Hspa14,0.18856465345226806
Glmn,0.18856465345226806
Mcc,0.18856465345226806
Scgb2b20,0.18856465345226806
St13,0.18856465345226806
Hspa13,0.18856465345226806
Hspa4l,0.18856465345226806
Utp23,0.18856465345226806
Dnajc3,0.18856465345226806
Hspa2,0.18856465345226806
Scgb2b26,0.18856465345226806
Mbl1,0.18853954330466138
Mbl2,0.18851443984373273
Snrpb,0.18848306991664457
Aldoart2,0.18843289974331787
Aldoart1,0.18843289974331787
Supt4a,0.18842036137290544
Rad17,0.18840782467099434
Rfwd3,0.18840782467099434
Rad9a,0.18840782467099434
Rad9b,0.18840782467099434
Rad1,0.18840782467099434
Primpol,0.18840782467099434
Smarcal1,0.18840782467099434
Eaf1,0.18838275627134413
Elof1,0.1883514301511713
Aven,0.18831385255654115
Il12rb2,0.1882762899529727
Ykt6,0.18825125654119862
Adsl,0.18825125654119862
Il23r,0.18822622978547657
Il6ra,0.18821371890280555
Rcc1,0.1881949556968537
Pom121,0.18816994390754624
Nup62,0.18816994390754624
Nup54,0.18816994390754624
Dtl,0.18816994390754624
Nup153,0.18816994390754624
Nup93,0.18816994390754624
Nup214,0.18816994390754624
Nup107,0.18816994390754624
Gstt1,0.1881386885185509
Eno3,0.1881386885185509
Eno1b,0.1881386885185509
Pgam2,0.1881386885185509
Bpgm,0.1881386885185509
Pgam1,0.1881386885185509
Pklr,0.1881386885185509
Snrnp70,0.18812618927004449
Frs2,0.18806996319813432
Cd22,0.18805747307937634
Serpinb9,0.18801377072523137
Serpinb7,0.18801377072523137
Cd1d1,0.18801377072523137
Il10ra,0.18801377072523137
Arg1,0.18801377072523137
Il33,0.18801377072523137
Serpinb9g,0.18801377072523137
Serpinb5,0.18801377072523137
Ifngr1,0.18801377072523137
Cd276,0.18801377072523137
Il10rb,0.18801377072523137
Il13ra1,0.18801377072523137
Il15ra,0.18801377072523137
Il9r,0.18801377072523137
Il5ra,0.18801377072523137
Socs1,0.18801377072523137
Serpinb1a,0.18801377072523137
Il21r,0.18801377072523137
Hand2,0.18801377072523137
Serpinb9d,0.18801377072523137
Serpinb9c,0.18801377072523137
Il4ra,0.18801377072523137
Serpinb3c,0.18801377072523137
Il21,0.18801377072523137
Serpinb1b,0.18801377072523137
Cd40lg,0.18801377072523137
Serpinb8,0.18801377072523137
Lta,0.18801377072523137
Serpinb1c,0.18801377072523137
Serpinb9e,0.18801377072523137
